text,label,label_text,clean_text
"I need to transfer some money, can I use my credit card?",62,topping_up_by_card,need transfer money use credit card
Why is my 'top up' not showing up in my wallet?,62,topping_up_by_card,top show wallet
Can other people top up my account?,62,topping_up_by_card,people top account
Do the disposable cards have any restrictions on them?,29,disposable_card_limits,disposable card restriction
How many times can I use a virtual card?,29,disposable_card_limits,many time use virtual card
A friend was telling me about her disposable cards. What would I have to do to be able to get that feature?,29,disposable_card_limits,friend tell disposable card would able get feature
Can I have more disposable cards?,29,disposable_card_limits,disposable card
"i tried using a virtual card for a hotel but it didn't work, why not",29,disposable_card_limits,try use virtual card hotel not work
What are the guidelines for the disposable cards?,29,disposable_card_limits,guideline disposable card
Do the disposable cards have a transaction limit?,29,disposable_card_limits,disposable card transaction limit
Can you give me the restrictions of the disposable cards?,29,disposable_card_limits,give restriction disposable card
Is there a limit on the number of times I can use a disposable card?,29,disposable_card_limits,limit number time use disposable card
How many disposable cards am I allowed to have?,29,disposable_card_limits,many disposable card allow
What are the restrictions of the disposable cards?,29,disposable_card_limits,restriction disposable card
What is the most amount of disposable cards allowable?,29,disposable_card_limits,amount disposable card allowable
Can I get a disposable card?  How many can I have?  How often can I use them?,29,disposable_card_limits,get disposable card many often use
What number of transactions can i do with one disposable card?,29,disposable_card_limits,number transaction one disposable card
Whats the maximum disposable virtual cards?,29,disposable_card_limits,maximum disposable virtual card
How limited is a virtual card?,29,disposable_card_limits,limited virtual card
What are the disposable cards restrictions?,29,disposable_card_limits,disposable card restriction
"I need multiple cards per day, and they all have to be disposable.",29,disposable_card_limits,need multiple card per day disposable
Is there a limit to the number of disposable cards I can have?,29,disposable_card_limits,limit number disposable card
Can I have more than 2 disposable cards?,29,disposable_card_limits,disposable card
What sort of restrictions are there for the disposable cards?,29,disposable_card_limits,sort restriction disposable card
What is the limit on disposable cards?,29,disposable_card_limits,limit disposable card
Help me create several temp cards every day.,29,disposable_card_limits,help create several temp card every day
Are there any limits to using disposable virtual cards?,29,disposable_card_limits,limit use disposable virtual card
Are there a certain amount of transactions i can do with one disposable card?,29,disposable_card_limits,certain amount transaction one disposable card
What are the limitations on the disposable cards?,29,disposable_card_limits,limitation disposable card
"I have a disposable card, how many transactions can I make?",29,disposable_card_limits,disposable card many transaction make
What are the policies of disposable cards?,29,disposable_card_limits,policy disposable card
Is there a limit on how many times I can use a disposable card?,29,disposable_card_limits,limit many time use disposable card
I need to make several disposable cards per day.,29,disposable_card_limits,need make several disposable card per day
What is the number of transactions I get with a disposable card?,29,disposable_card_limits,number transaction get disposable card
How many disposable virtual cards can you have?,29,disposable_card_limits,many disposable virtual card
Can you tell me the restrictions for the disposable cards?,29,disposable_card_limits,tell restriction disposable card
How can many disposable cards can I have per day?,29,disposable_card_limits,many disposable card per day
Could you tell me about the restrictions that are on the disposable cards?,29,disposable_card_limits,could tell restriction disposable card
Do the disposable cards have any restrictions?,29,disposable_card_limits,disposable card restriction
I need several cards per day. And I need to be able to throw away all of the cards I make.,29,disposable_card_limits,need several card per day need able throw away card make
How many times can I use my disposable card?,29,disposable_card_limits,many time use disposable card
With one disposable card how many transactions can i do?,29,disposable_card_limits,one disposable card many transaction
Is there any limits I should know about if I'm going to use a disposable virtual card?,29,disposable_card_limits,limit know go use disposable virtual card
I need a number of disposable cards everyday.,29,disposable_card_limits,need number disposable card everyday
Are there restrictions on disposable virtual cards?,29,disposable_card_limits,restriction disposable virtual card
Please provide me with the restrictions of the disposable cards.,29,disposable_card_limits,please provide restriction disposable card
I have to make several disposable cards per day.,29,disposable_card_limits,make several disposable card per day
Am I limited on the amount of disposable cards I can possess?,29,disposable_card_limits,limited amount disposable card possess
how many uses are the disposable cards good for?,29,disposable_card_limits,many us disposable card good
Whats the maximum number of disposable cards that I can get?,29,disposable_card_limits,maximum number disposable card get
What are some of the restrictions that the disposable cards have?,29,disposable_card_limits,restriction disposable card
What are the restrictions on the virtual cards?,29,disposable_card_limits,restriction virtual card
How many purchases can I make with one disposable card?,29,disposable_card_limits,many purchase make one disposable card
Is it possible to have more than one disposable card?,29,disposable_card_limits,possible one disposable card
Can i make several disposable cardsper day?,29,disposable_card_limits,make several disposable cardsper day
What is limit of disposable cards  I can make per day?,29,disposable_card_limits,limit disposable card make per day
What are the details of disposable card limitations?,29,disposable_card_limits,detail disposable card limitation
I need to make multiple disposable cards in a day.,29,disposable_card_limits,need make multiple disposable card day
How many transactions can I do with my disposable card?,29,disposable_card_limits,many transaction disposable card
Show me the amount of transactions I can do with a disposable card.,29,disposable_card_limits,show amount transaction disposable card
What is the maximum transactions I can use on a disposable card?,29,disposable_card_limits,maximum transaction use disposable card
Are there any limits if I use these virtual cards?,29,disposable_card_limits,limit use virtual card
Are there any restrictions for the disposable cards that I need to be aware of?,29,disposable_card_limits,restriction disposable card need aware
Where can I find a list of descriptions the disposable cards have?,29,disposable_card_limits,find list description disposable card
What limits are there on the virtual cards?,29,disposable_card_limits,limit virtual card
What is the max amount of disposable cards I'm allowed.,29,disposable_card_limits,max amount disposable card allow
What stipulations do disposable cards entail?,29,disposable_card_limits,stipulation disposable card entail
How many disposable cards per person?,29,disposable_card_limits,many disposable card per person
Is there a limit to a disposable virtual card?,29,disposable_card_limits,limit disposable virtual card
Why can't I use a disposable card?,29,disposable_card_limits,can not use disposable card
How many transactions can I make on my disposable card?,29,disposable_card_limits,many transaction make disposable card
What's the limit for disposable virtual cards?,29,disposable_card_limits,limit disposable virtual card
How many active transactions can I make with a disposable card?,29,disposable_card_limits,many active transaction make disposable card
Please specify any limitations that come along with disposable cards.,29,disposable_card_limits,please specify limitation come along disposable card
Are there downsides to using a disposable virtual cards?,29,disposable_card_limits,downside use disposable virtual card
